,City,Card_Type,Exp_Type,Gender,Amount,Year,Month
13904,"Ahmedabad, India",Platinum,Grocery,F,246766.0,2015,February
13905,"Ahmedabad, India",Platinum,Fuel,M,286352.0,2015,April
13906,"Bengaluru, India",Platinum,Bills,M,263729.0,2014,February
13907,"Ahmedabad, India",Signature,Grocery,F,134904.0,2014,July
13908,"Bengaluru, India",Silver,Grocery,F,209526.0,2013,November
13909,"Greater Mumbai, India",Gold,Entertainment,M,182373.0,2014,August
13910,"Bengaluru, India",Silver,Food,F,213072.0,2013,October
13911,"Delhi, India",Silver,Grocery,F,145769.0,2014,April
13912,"Bengaluru, India",Platinum,Food,M,177378.0,2013,December
13913,"Bengaluru, India",Signature,Grocery,F,30957.0,2014,April
13914,"Delhi, India",Signature,Grocery,F,293794.0,2014,August
13915,"Ahmedabad, India",Gold,Grocery,F,128171.0,2015,March
13916,"Greater Mumbai, India",Platinum,Entertainment,F,16887.0,2015,May
13917,"Delhi, India",Gold,Fuel,M,80596.0,2014,April
13918,"Delhi, India",Signature,Grocery,F,18179.0,2015,May
13919,"Delhi, India",Signature,Entertainment,F,231765.0,2014,August
13920,"Bengaluru, India",Platinum,Bills,M,82622.0,2014,June
13921,"Ahmedabad, India",Platinum,Fuel,F,257634.0,2015,March
13922,"Delhi, India",Gold,Bills,F,182038.0,2014,March
13923,"Bengaluru, India",Gold,Entertainment,M,151491.0,2013,October
13924,"Greater Mumbai, India",Gold,Fuel,M,222834.0,2014,April
13925,"Delhi, India",Gold,Grocery,F,248672.0,2014,June
13926,"Bengaluru, India",Gold,Grocery,F,294735.0,2015,April
13927,"Delhi, India",Silver,Grocery,F,110292.0,2015,January
13928,"Greater Mumbai, India",Silver,Food,F,252899.0,2014,March
13929,"Ahmedabad, India",Gold,Bills,F,113949.0,2014,March
13930,"Delhi, India",Silver,Food,F,171649.0,2014,May
13931,"Ahmedabad, India",Silver,Food,M,284783.0,2014,July
13932,"Greater Mumbai, India",Platinum,Bills,F,183120.0,2013,October
13933,"Delhi, India",Platinum,Bills,F,175815.0,2015,January
13934,"Bengaluru, India",Gold,Grocery,F,32498.0,2014,May
13935,"Greater Mumbai, India",Gold,Food,M,152992.0,2014,November
13936,"Delhi, India",Silver,Fuel,F,253779.0,2015,January
13937,"Bengaluru, India",Signature,Entertainment,M,98209.0,2015,May
13938,"Ahmedabad, India",Gold,Entertainment,M,164145.0,2014,January
13939,"Greater Mumbai, India",Signature,Food,F,216363.0,2015,May
13940,"Ahmedabad, India",Platinum,Food,M,133966.0,2014,January
13941,"Ahmedabad, India",Platinum,Bills,M,299967.0,2014,March
13942,"Greater Mumbai, India",Silver,Food,F,21882.0,2015,March
13943,"Ahmedabad, India",Platinum,Bills,F,41291.0,2014,August
13944,"Ahmedabad, India",Gold,Fuel,F,72521.0,2014,December
13945,"Ahmedabad, India",Gold,Fuel,M,267686.0,2014,March
13946,"Ahmedabad, India",Gold,Food,F,59880.0,2014,May
13947,"Greater Mumbai, India",Gold,Food,F,216275.0,2014,February
13948,"Delhi, India",Signature,Food,M,102077.0,2015,January
13949,"Delhi, India",Platinum,Grocery,F,25569.0,2015,February
13950,"Ahmedabad, India",Gold,Entertainment,F,54792.0,2014,November
13951,"Delhi, India",Signature,Food,M,296794.0,2015,February
13952,"Delhi, India",Gold,Grocery,M,169362.0,2014,January
13953,"Ahmedabad, India",Signature,Entertainment,M,173612.0,2013,October
13954,"Delhi, India",Silver,Food,M,260332.0,2014,January
13955,"Bengaluru, India",Signature,Grocery,M,239254.0,2015,February
13956,"Greater Mumbai, India",Signature,Entertainment,F,18024.0,2014,April
13957,"Greater Mumbai, India",Gold,Fuel,M,240303.0,2014,February
13958,"Greater Mumbai, India",Signature,Bills,M,235170.0,2015,January
13959,"Greater Mumbai, India",Signature,Food,M,260560.0,2014,October
13960,"Bengaluru, India",Silver,Entertainment,F,172789.0,2014,April
13961,"Greater Mumbai, India",Silver,Bills,F,234177.0,2014,March
13962,"Bengaluru, India",Gold,Food,M,188137.0,2014,October
13963,"Greater Mumbai, India",Platinum,Entertainment,M,286556.0,2015,March
13964,"Ahmedabad, India",Signature,Bills,M,24098.0,2014,January
13965,"Bengaluru, India",Signature,Food,F,273432.0,2013,December
13966,"Delhi, India",Platinum,Bills,F,72324.0,2015,April
13967,"Greater Mumbai, India",Silver,Fuel,M,77705.0,2014,October
13968,"Greater Mumbai, India",Silver,Entertainment,M,223522.0,2014,April
13969,"Greater Mumbai, India",Signature,Fuel,M,80173.0,2014,February
13970,"Bengaluru, India",Platinum,Fuel,F,270690.0,2014,December
13971,"Ahmedabad, India",Silver,Bills,F,201320.0,2014,July
13972,"Ahmedabad, India",Gold,Bills,M,168152.0,2015,March
13973,"Ahmedabad, India",Signature,Grocery,M,76701.0,2015,May
13974,"Bengaluru, India",Silver,Entertainment,F,209652.0,2013,November
13975,"Ahmedabad, India",Platinum,Bills,M,290644.0,2014,April
13976,"Bengaluru, India",Signature,Food,M,268584.0,2014,December
13977,"Delhi, India",Gold,Food,M,247574.0,2014,February
13978,"Greater Mumbai, India",Platinum,Fuel,F,231743.0,2013,October
13979,"Greater Mumbai, India",Signature,Fuel,F,127292.0,2013,November
13980,"Bengaluru, India",Silver,Food,M,261308.0,2014,December
13981,"Bengaluru, India",Platinum,Grocery,F,199853.0,2015,February
13982,"Ahmedabad, India",Silver,Food,F,258228.0,2014,April
13983,"Bengaluru, India",Silver,Food,F,208641.0,2014,June
13984,"Bengaluru, India",Platinum,Entertainment,F,147265.0,2014,July
13985,"Delhi, India",Platinum,Fuel,M,168249.0,2015,February
13986,"Greater Mumbai, India",Signature,Fuel,M,257510.0,2013,October
13987,"Bengaluru, India",Gold,Bills,M,80718.0,2014,April
13988,"Ahmedabad, India",Silver,Fuel,F,259517.0,2013,December
13989,"Ahmedabad, India",Signature,Grocery,F,184080.0,2015,March
13990,"Bengaluru, India",Signature,Grocery,F,208547.0,2014,September
13991,"Bengaluru, India",Platinum,Food,M,221240.0,2014,June
13992,"Bengaluru, India",Gold,Food,F,269761.0,2014,October
13993,"Ahmedabad, India",Silver,Grocery,F,209922.0,2014,April
13994,"Bengaluru, India",Platinum,Entertainment,F,119153.0,2014,June
13995,"Greater Mumbai, India",Silver,Food,M,180317.0,2014,December
13996,"Markapur, India",Gold,Food,M,187847.0,2014,April
13997,"Mavoor, India",Platinum,Food,F,135496.0,2013,October
13998,"Sillod, India",Platinum,Food,M,78130.0,2014,December
13999,"Nainital, India",Gold,Grocery,M,181531.0,2014,February
14000,"Laharpur, India",Silver,Food,M,104675.0,2014,January
14001,"Shenkottai, India",Silver,Fuel,M,119201.0,2014,November
14002,"Neyveli (TS), India",Gold,Fuel,M,88964.0,2014,December
14003,"Kapadvanj, India",Silver,Food,M,48533.0,2014,May
14004,"Arambagh, India",Signature,Fuel,M,126381.0,2015,April
14005,"Thana Bhawan, India",Platinum,Entertainment,F,56753.0,2014,February
14006,"Kancheepuram, India",Gold,Entertainment,M,198593.0,2015,April
14007,"Sojat, India",Signature,Food,M,289353.0,2015,April
14008,"Karjat, India",Signature,Fuel,M,269258.0,2013,November
14009,"Mohali, India",Signature,Entertainment,M,290438.0,2013,November
14010,"Sillod, India",Platinum,Grocery,F,52379.0,2014,September
14011,"Narayanpet, India",Silver,Bills,M,126371.0,2013,October
14012,"Bhavnagar, India",Silver,Entertainment,F,121902.0,2013,December
14013,"Viluppuram, India",Signature,Grocery,F,242634.0,2015,April
14014,"Jamalpur, India",Signature,Grocery,F,25037.0,2015,March
14015,"Udaipurwati, India",Silver,Entertainment,M,31931.0,2014,January
14016,"Palanpur, India",Platinum,Food,F,228093.0,2015,January
14017,"Muzaffarpur, India",Silver,Grocery,M,285635.0,2013,October
14018,"Taranagar, India",Signature,Bills,M,148311.0,2013,November
14019,"Ambikapur, India",Platinum,Fuel,M,19010.0,2015,April
14020,"Mundi, India",Silver,Entertainment,F,132784.0,2013,November
14021,"Padrauna, India",Gold,Grocery,F,222503.0,2013,November
14022,"Vijayapura, India",Silver,Fuel,F,273570.0,2015,May
14023,"Vrindavan, India",Gold,Grocery,F,61233.0,2014,April
14024,"Byasanagar, India",Signature,Fuel,M,23691.0,2013,December
14025,"Mudhol, India",Silver,Bills,M,185835.0,2015,March
14026,"Sohna, India",Silver,Entertainment,F,28616.0,2013,October
14027,"Pune, India",Signature,Entertainment,F,260760.0,2014,March
14028,"Lakheri, India",Signature,Bills,F,163010.0,2014,May
14029,"Jehanabad, India",Platinum,Food,F,68604.0,2013,December
14030,"Shegaon, India",Gold,Entertainment,F,238339.0,2014,September
14031,"Shikarpur Bulandshahr, India",Signature,Bills,M,125798.0,2015,March
14032,"Dalli-Rajhara, India",Silver,Bills,M,287869.0,2014,November
14033,"Mapusa, India",Gold,Food,F,98221.0,2014,October
14034,"Uthamapalayam, India",Signature,Food,M,179045.0,2014,October
14035,"Nasirabad, India",Gold,Entertainment,F,11814.0,2014,February
14036,"Kapurthala, India",Signature,Fuel,M,121031.0,2013,December
14037,"Anand, India",Silver,Grocery,F,63158.0,2014,May
14038,"Arwal, India",Platinum,Grocery,F,166609.0,2013,November
14039,"Nanded-Waghala, India",Platinum,Entertainment,M,116549.0,2014,February
14040,"Nilambur, India",Signature,Food,F,254407.0,2014,March
14041,"Anjar, India",Platinum,Food,F,94366.0,2014,November
14042,"Hubli-Dharwad, India",Platinum,Entertainment,F,284450.0,2014,August
14043,"Jind, India",Gold,Grocery,M,204922.0,2014,June
14044,"Koratla, India",Silver,Fuel,F,229270.0,2014,April
14045,"Chalakudy, India",Silver,Entertainment,M,227457.0,2014,June
14046,"Lahar, India",Silver,Bills,F,210828.0,2015,April
14047,"Ramanathapuram, India",Gold,Grocery,F,183583.0,2014,January
14048,"Brahmapur, India",Gold,Fuel,F,3184.0,2014,November
14049,"Rahuri, India",Platinum,Entertainment,M,1388.0,2015,February
14050,"Hindupur, India",Platinum,Entertainment,F,158978.0,2014,February
14051,"Ponnani, India",Platinum,Bills,F,223130.0,2013,December
14052,"Rajpipla, India",Gold,Bills,F,189449.0,2014,September
14053,"Pattukkottai, India",Platinum,Entertainment,M,34267.0,2015,January
14054,"Tenali, India",Signature,Bills,M,224099.0,2014,September
14055,"Aizawl, India",Gold,Grocery,M,178869.0,2015,February
14056,"Raayachuru, India",Gold,Bills,M,147530.0,2015,January
14057,"Tura, India",Signature,Bills,F,8576.0,2014,November
14058,"Srivilliputhur, India",Signature,Entertainment,M,226430.0,2013,December
14059,"Siana, India",Signature,Entertainment,M,20953.0,2014,August
14060,"Nepanagar, India",Signature,Grocery,M,273771.0,2014,August
14061,"Nagaon, India",Gold,Grocery,F,49757.0,2014,January
14062,"Oddanchatram, India",Signature,Entertainment,F,20279.0,2013,December
14063,"Zira, India",Signature,Entertainment,M,218424.0,2014,April
14064,"Dhuri, India",Gold,Bills,F,79795.0,2015,January
14065,"Kalyan-Dombivali, India",Silver,Food,M,58969.0,2015,January
14066,"Udaipurwati, India",Gold,Food,F,141946.0,2015,February
14067,"Mahuva, India",Gold,Bills,M,222622.0,2014,September
14068,"Punch, India",Signature,Fuel,F,191779.0,2014,February
14069,"Rajampet, India",Platinum,Fuel,F,78870.0,2014,September
14070,"Mandvi, India",Gold,Grocery,F,200451.0,2015,May
14071,"Nahan, India",Signature,Bills,M,212438.0,2014,January
14072,"Shahdol, India",Signature,Bills,M,261005.0,2015,March
14073,"Kochi, India",Platinum,Bills,M,256396.0,2015,January
14074,"Neemuch, India",Gold,Food,M,135465.0,2015,February
14075,"Shahabad, India",Silver,Bills,M,123745.0,2014,December
14076,"Mancherial, India",Signature,Grocery,M,213094.0,2015,May
14077,"Sirhind Fatehgarh Sahib, India",Platinum,Entertainment,M,275044.0,2014,August
14078,"Surat, India",Signature,Bills,M,271334.0,2014,March
14079,"Zaidpur, India",Silver,Food,F,7134.0,2015,January
14080,"Malout, India",Gold,Entertainment,F,131686.0,2014,April
14081,"Padrauna, India",Platinum,Fuel,F,95539.0,2014,December
14082,"Pipar City, India",Silver,Bills,M,194592.0,2013,November
14083,"Khambhat, India",Platinum,Grocery,F,6355.0,2015,May
14084,"Rabkavi Banhatti, India",Signature,Food,F,264477.0,2015,February
14085,"Balaghat, India",Platinum,Entertainment,M,116077.0,2014,July
14086,"Raghunathganj, India",Silver,Bills,M,82134.0,2015,February
14087,"Ramdurg, India",Platinum,Bills,F,10813.0,2015,January
14088,"Imphal, India",Signature,Entertainment,M,225496.0,2013,October
14089,"Raigarh, India",Silver,Grocery,M,278954.0,2013,October
14090,"Rajapalayam, India",Signature,Entertainment,M,22821.0,2014,June
14091,"Mattannur, India",Gold,Food,F,130200.0,2014,February
14092,"Narwana, India",Gold,Fuel,M,53858.0,2013,November
14093,"Imphal, India",Gold,Food,M,39936.0,2014,October
14094,"Akot, India",Silver,Food,M,152677.0,2014,April
14095,"Karjat, India",Silver,Entertainment,F,210457.0,2013,October
14096,"Udaipur, India",Signature,Bills,M,271474.0,2013,December
14097,"Murwara (Katni), India",Gold,Food,F,152062.0,2015,May
14098,"Cuttack, India",Signature,Bills,M,271983.0,2014,August
14099,"Warora, India",Signature,Entertainment,M,237933.0,2013,November
14100,"Tiruchendur, India",Platinum,Fuel,M,105336.0,2014,March
14101,"Kasaragod, India",Silver,Food,F,262101.0,2014,July
14102,"Vyara, India",Platinum,Food,F,65359.0,2015,March
14103,"Periyasemur, India",Signature,Food,M,281340.0,2015,January
14104,"Nandivaram-Guduvancheri, India",Gold,Fuel,M,284610.0,2014,September
14105,"Madhubani, India",Silver,Bills,M,282859.0,2014,October
14106,"Yellandu, India",Platinum,Entertainment,M,60054.0,2015,January
14107,"Umbergaon, India",Platinum,Bills,M,104217.0,2014,July
14108,"Nimbahera, India",Platinum,Entertainment,M,256021.0,2013,November
14109,"Seoni, India",Silver,Grocery,F,11675.0,2014,February
14110,"Ambejogai, India",Gold,Entertainment,F,156433.0,2014,November
14111,"Mokokchung, India",Platinum,Bills,M,162730.0,2013,November
14112,"Shahade, India",Silver,Entertainment,M,104627.0,2015,April
14113,"Pithoragarh, India",Silver,Entertainment,F,110546.0,2015,March
14114,"Punch, India",Silver,Grocery,M,50764.0,2014,June
14115,"Maner, India",Signature,Entertainment,F,91099.0,2013,October
14116,"Firozabad, India",Gold,Grocery,F,156314.0,2014,September
14117,"Kollam, India",Silver,Entertainment,M,220044.0,2014,December
14118,"Jalandhar, India",Signature,Entertainment,F,263202.0,2014,January
14119,"Barpeta, India",Gold,Food,M,133742.0,2014,August
14120,"Raurkela, India",Silver,Food,M,100861.0,2015,January
14121,"Limbdi, India",Silver,Entertainment,M,135822.0,2015,May
14122,"Mokameh, India",Platinum,Food,F,127098.0,2014,July
14123,"Taki, India",Platinum,Bills,M,57263.0,2013,November
14124,"Kaithal, India",Gold,Grocery,M,138879.0,2015,January
14125,"Medinipur, India",Signature,Bills,M,288088.0,2015,February
14126,"Lahar, India",Signature,Food,F,125489.0,2013,October
14127,"Erode, India",Silver,Food,M,206207.0,2015,February
14128,"Mahemdabad, India",Silver,Food,F,256684.0,2015,April
14129,"Sawai Madhopur, India",Gold,Food,F,167280.0,2015,March
14130,"Malpura, India",Silver,Entertainment,M,278860.0,2014,March
14131,"Samastipur, India",Platinum,Bills,M,26295.0,2014,October
14132,"Jagdalpur, India",Gold,Grocery,M,216770.0,2013,October
14133,"Achalpur, India",Signature,Grocery,M,192579.0,2014,July
14134,"Ahmednagar, India",Silver,Grocery,M,53901.0,2013,December
14135,"Malpura, India",Signature,Fuel,F,64547.0,2014,June
14136,"Raayachuru, India",Signature,Food,F,164999.0,2015,January
14137,"Shikohabad, India",Gold,Bills,M,277876.0,2015,April
14138,"Mungeli, India",Platinum,Fuel,M,102849.0,2014,August
14139,"Udhampur, India",Silver,Entertainment,F,181339.0,2014,April
14140,"Byasanagar, India",Silver,Entertainment,F,168838.0,2014,May
14141,"Thiruvananthapuram, India",Silver,Entertainment,F,227784.0,2014,November
14142,"Padra, India",Signature,Grocery,M,71337.0,2015,February
14143,"Losal, India",Signature,Food,M,287960.0,2015,May
14144,"Nasirabad, India",Silver,Food,M,111635.0,2014,October
14145,"Nagaon, India",Signature,Food,M,203420.0,2014,February
14146,"Singrauli, India",Platinum,Grocery,F,87517.0,2014,August
14147,"Naugawan Sadat, India",Platinum,Fuel,M,146378.0,2014,April
14148,"Shenkottai, India",Gold,Entertainment,F,104701.0,2015,January
14149,"Dimapur, India",Signature,Bills,F,1802.0,2014,June
14150,"Sindhagi, India",Signature,Bills,M,244749.0,2015,May
14151,"Seoni, India",Silver,Food,F,122944.0,2014,November
14152,"Palakkad, India",Silver,Grocery,F,167304.0,2013,November
14153,"Peddapuram, India",Silver,Grocery,F,45476.0,2014,August
14154,"Rewa, India",Platinum,Grocery,M,139310.0,2014,November
14155,"Barnala, India",Signature,Bills,F,90718.0,2014,June
14156,"Barpeta, India",Gold,Bills,M,64188.0,2014,July
14157,"Sironj, India",Platinum,Entertainment,M,297574.0,2013,November
14158,"Fatehabad, India",Silver,Entertainment,M,257574.0,2014,April
14159,"Pachora, India",Signature,Fuel,M,110996.0,2013,November
14160,"Vikramasingapuram, India",Platinum,Food,M,93207.0,2013,October
14161,"Mangaluru, India",Platinum,Food,F,178429.0,2014,February
14162,"Palwal, India",Platinum,Entertainment,M,55110.0,2014,September
14163,"Nabarangapur, India",Signature,Food,M,68016.0,2014,January
14164,"Ballari, India",Silver,Bills,F,125105.0,2014,June
14165,"Vedaranyam, India",Gold,Grocery,M,150725.0,2014,May
14166,"Periyasemur, India",Silver,Grocery,F,254488.0,2014,October
14167,"Sagar, India",Gold,Fuel,M,222793.0,2014,September
14168,"Taranagar, India",Gold,Grocery,M,156251.0,2014,September
14169,"Arambagh, India",Platinum,Food,M,224548.0,2015,February
14170,"Sherkot, India",Gold,Entertainment,F,90756.0,2014,March
14171,"Navi Mumbai, India",Signature,Fuel,M,183390.0,2015,March
14172,"Manjlegaon, India",Signature,Bills,M,18779.0,2013,December
14173,"Thakurdwara, India",Silver,Bills,F,256786.0,2015,May
14174,"Jagraon, India",Gold,Food,M,209805.0,2015,January
14175,"Shikaripur, India",Platinum,Food,M,140866.0,2014,April
14176,"Bodhan, India",Signature,Bills,M,5857.0,2015,May
14177,"Nasirabad, India",Gold,Bills,M,92113.0,2014,August
14178,"Jind, India",Platinum,Food,F,228051.0,2013,November
14179,"Nanded-Waghala, India",Silver,Fuel,F,11041.0,2014,February
14180,"Bhadrak, India",Silver,Fuel,F,248095.0,2014,October
14181,"Nathdwara, India",Gold,Entertainment,M,201652.0,2014,August
14182,"Ongole, India",Signature,Food,M,173724.0,2014,June
14183,"Panna, India",Platinum,Entertainment,F,28292.0,2014,March
14184,"Losal, India",Gold,Entertainment,M,48108.0,2014,April
14185,"Sardarshahar, India",Silver,Food,M,139964.0,2013,December
14186,"Kendujhar, India",Silver,Bills,M,116123.0,2014,June
14187,"Nehtaur, India",Signature,Bills,F,263482.0,2014,February
14188,"Pratapgarh, India",Gold,Entertainment,F,83858.0,2013,October
14189,"Jagraon, India",Silver,Bills,F,127177.0,2014,September
14190,"Nasirabad, India",Platinum,Food,M,239726.0,2014,May
14191,"Tohana, India",Signature,Fuel,M,284463.0,2013,December
14192,"Jangaon, India",Gold,Fuel,F,209594.0,2014,December
14193,"Sitapur, India",Platinum,Food,F,189031.0,2014,December
14194,"Diphu, India",Silver,Entertainment,F,177363.0,2014,February
14195,"Pavagada, India",Signature,Food,M,121351.0,2013,December
14196,"Umred, India",Signature,Fuel,M,295112.0,2014,February
14197,"Kadi, India",Platinum,Food,M,166231.0,2014,February
14198,"Lakheri, India",Platinum,Food,F,135533.0,2014,September
14199,"Hindupur, India",Signature,Fuel,M,200464.0,2014,December
14200,"Mandapeta, India",Gold,Bills,M,244877.0,2015,May
14201,"Sunabeda, India",Gold,Bills,M,244258.0,2015,January
14202,"Sira, India",Silver,Bills,F,281227.0,2014,August
14203,"Arambagh, India",Silver,Fuel,F,200397.0,2015,May
14204,"Shenkottai, India",Signature,Fuel,F,176732.0,2013,December
14205,"Chirmiri, India",Silver,Fuel,F,185029.0,2014,May
